customerID,MonthlyCharges,tenure,Contract,Churn,value_segment,risk_segment,rule_segment,cluster
0967-BMLBD,20.0,11,One year,0,Low value,Low risk,Low value / Low risk,0
0928-JMXNP,29.9,4,Month-to-month,0,Low value,High risk,Low value / High risk,1
4811-JBUVU,89.9,30,Month-to-month,0,High value,Medium risk,High value / Medium risk,1
8242-JSVBO,44.65,7,Month-to-month,0,Low value,High risk,Low value / High risk,1
9127-QRZMH,59.85,44,One year,0,Mid value,Low risk,Mid value / Low risk,2
4878-BUNFV,20.7,42,Two year,0,Low value,Low risk,Low value / Low risk,0
3583-EKAPL,55.0,1,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
9135-MGVPY,84.7,69,Two year,0,High value,Low risk,High value / Low risk,2
5857-TYBCJ,89.2,44,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
4925-LMHOK,58.6,15,Month-to-month,1,Mid value,Medium risk,Mid value / Medium risk,1
9507-HSMMZ,20.0,54,Two year,0,Low value,Low risk,Low value / Low risk,0
7977-HXJKU,19.6,21,Two year,0,Low value,Low risk,Low value / Low risk,0
0027-KWYKW,83.75,23,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
2969-QWUBZ,51.4,2,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
4291-SHSBH,69.55,7,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
0206-OYVOC,19.25,46,Two year,0,Low value,Low risk,Low value / Low risk,0
7905-NJMXS,64.2,7,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
6177-PEVRA,55.5,48,Two year,0,Mid value,Low risk,Mid value / Low risk,2
2929-QNSRW,98.25,56,One year,1,High value,Low risk,High value / Low risk,2
9084-OAYKL,20.8,58,Two year,0,Low value,Low risk,Low value / Low risk,0
1075-BGWOH,98.75,16,Month-to-month,1,High value,Medium risk,High value / Medium risk,1
8267-KFGYD,21.05,1,Month-to-month,0,Low value,High risk,Low value / High risk,0
0378-XSZPU,60.3,58,One year,1,Mid value,Low risk,Mid value / Low risk,2
3778-FOAQW,20.15,24,One year,0,Low value,Low risk,Low value / Low risk,0
6985-HAYWX,79.3,26,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
0902-XKXPN,20.2,69,Two year,0,Low value,Low risk,Low value / Low risk,0
8382-SHQEH,84.9,8,Month-to-month,1,High value,High risk,High value / High risk,1
8224-UAXBZ,45.35,58,One year,0,Low value,Low risk,Low value / Low risk,2
8963-MQVYN,20.55,22,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,0
2521-NPUZR,101.0,70,Two year,0,High value,Low risk,High value / Low risk,2
8612-GXIDD,25.4,12,Two year,0,Low value,Low risk,Low value / Low risk,0
0754-EEBDC,19.9,4,Two year,0,Low value,Low risk,Low value / Low risk,0
7802-EFKNY,24.95,5,Month-to-month,1,Low value,High risk,Low value / High risk,1
7123-WQUHX,95.0,38,One year,0,High value,Low risk,High value / Low risk,2
6923-JHPMP,80.45,2,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
2581-VKIRT,65.5,59,One year,0,Mid value,Low risk,Mid value / Low risk,2
3154-CFSZG,90.05,47,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
8220-OCUFY,60.25,21,One year,0,Mid value,Low risk,Mid value / Low risk,1
2656-FMOKZ,74.45,15,Month-to-month,1,Mid value,Medium risk,Mid value / Medium risk,1
6637-KYRCV,30.5,5,Month-to-month,0,Low value,High risk,Low value / High risk,1
9474-PHLYD,59.45,15,Month-to-month,1,Mid value,Medium risk,Mid value / Medium risk,1
5376-PCKNB,104.45,72,One year,0,High value,Low risk,High value / Low risk,2
7605-SNLQG,50.25,45,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,1
1116-FRYVH,39.4,48,Two year,0,Low value,Low risk,Low value / Low risk,0
3629-ZNKXA,101.8,17,Month-to-month,0,High value,Medium risk,High value / Medium risk,1
4011-ARPHK,50.35,27,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,1
7446-KQISO,109.75,45,Two year,0,High value,Low risk,High value / Low risk,2
1465-VINDH,102.1,10,Month-to-month,1,High value,High risk,High value / High risk,1
3716-UVSPD,49.3,1,Month-to-month,0,Low value,High risk,Low value / High risk,1
4391-LNRXK,94.95,22,Month-to-month,0,High value,Medium risk,High value / Medium risk,1
1047-NNCBF,70.55,20,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
5215-LNLDJ,24.7,7,Month-to-month,0,Low value,High risk,Low value / High risk,1
6888-SBYAI,50.7,1,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
4104-PVRPS,53.6,24,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
5220-AGAAX,24.0,68,Two year,0,Low value,Low risk,Low value / Low risk,0
8875-AKBYH,84.35,20,Month-to-month,0,High value,Medium risk,High value / Medium risk,1
7089-XXAYG,38.1,25,One year,0,Low value,Low risk,Low value / Low risk,1
6702-OHFWR,43.3,1,Month-to-month,1,Low value,High risk,Low value / High risk,1
6211-WHMYA,43.85,64,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,2
4049-ZPALD,99.0,64,Two year,0,High value,Low risk,High value / Low risk,2
6286-ZHAOK,25.55,20,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,0
0080-OROZO,99.25,35,One year,0,High value,Low risk,High value / Low risk,2
0266-GMEAO,114.3,72,Two year,0,High value,Low risk,High value / Low risk,2
8597-CWYHH,94.35,43,One year,0,High value,Low risk,High value / Low risk,2
9391-LMANN,95.95,53,One year,0,High value,Low risk,High value / Low risk,2
4656-CAURT,23.95,69,Two year,0,Low value,Low risk,Low value / Low risk,0
1660-HSOOQ,49.65,1,Month-to-month,1,Low value,High risk,Low value / High risk,1
6578-KRMAW,93.4,32,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
0825-CPPQH,19.1,71,Two year,0,Low value,Low risk,Low value / Low risk,0
8859-DZTGQ,20.35,33,Two year,0,Low value,Low risk,Low value / Low risk,0
3675-YDUPJ,19.85,10,Month-to-month,0,Low value,High risk,Low value / High risk,0
6509-TSGWN,26.45,37,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,0
1410-RSCMR,71.35,7,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
3164-YAXFY,53.75,57,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,2
0932-YIXYU,20.25,47,Two year,0,Low value,Low risk,Low value / Low risk,0
0018-NYROU,68.95,5,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
4446-BZKHU,105.55,61,Month-to-month,1,High value,Medium risk,High value / Medium risk,2
7101-HRBLJ,83.7,72,Two year,0,Mid value,Low risk,Mid value / Low risk,2
7601-GNDYK,19.6,35,Two year,0,Low value,Low risk,Low value / Low risk,0
7901-TBKJX,101.05,56,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
2974-GGUXS,91.95,36,Month-to-month,0,High value,Medium risk,High value / Medium risk,1
3211-AAPKX,98.55,20,Month-to-month,0,High value,Medium risk,High value / Medium risk,1
9184-GALIL,20.45,38,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,0
6680-NENYN,104.6,43,Two year,1,High value,Low risk,High value / Low risk,2
4884-ZTHVF,87.1,8,Month-to-month,0,High value,High risk,High value / High risk,1
6202-JVYEU,19.9,9,One year,0,Low value,Low risk,Low value / Low risk,0
9742-XOKTS,89.55,67,One year,0,High value,Low risk,High value / Low risk,2
5858-EAFCZ,44.45,1,Month-to-month,0,Low value,High risk,Low value / High risk,1
0877-SDMBN,103.95,54,One year,1,High value,Low risk,High value / Low risk,2
5028-HTLJB,20.05,1,Month-to-month,1,Low value,High risk,Low value / High risk,0
7299-GNVPL,84.4,23,Month-to-month,0,High value,Medium risk,High value / Medium risk,1
5609-CEBID,94.1,20,Month-to-month,1,High value,Medium risk,High value / Medium risk,1
9314-IJWSQ,84.8,14,Month-to-month,0,High value,Medium risk,High value / Medium risk,1
5651-WYIPH,49.85,18,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,1
2834-SPCJV,84.1,52,Month-to-month,1,Mid value,Medium risk,Mid value / Medium risk,2
7434-SHXLS,20.9,1,Month-to-month,1,Low value,High risk,Low value / High risk,0
7190-XHTWJ,19.3,38,One year,0,Low value,Low risk,Low value / Low risk,0
9250-WYPLL,75.55,5,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
7989-CHGTL,19.6,1,Month-to-month,1,Low value,High risk,Low value / High risk,0
7402-EYFXX,93.6,26,Month-to-month,0,High value,Medium risk,High value / Medium risk,1
6723-WSNTY,108.1,66,One year,0,High value,Low risk,High value / Low risk,2
3399-BMLVW,60.5,51,Two year,0,Mid value,Low risk,Mid value / Low risk,2
9494-MRNYX,75.05,10,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
0278-YXOOG,21.05,5,Month-to-month,1,Low value,High risk,Low value / High risk,0
3496-LFSZU,70.5,4,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
0060-FUALY,94.75,59,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
5956-VKDTT,74.35,5,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
7905-TVXTA,64.35,5,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
2637-FKFSY,46.1,3,Month-to-month,0,Low value,High risk,Low value / High risk,1
6137-MFAJN,44.8,48,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,1
8237-ULIXL,24.85,72,Two year,0,Low value,Low risk,Low value / Low risk,0
8104-OSKWT,79.8,12,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
5649-ANRML,95.1,2,Month-to-month,1,High value,High risk,High value / High risk,1
2266-SJNAT,109.15,72,One year,0,High value,Low risk,High value / Low risk,2
6954-OOYZZ,44.35,18,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,1
3230-IUALN,81.0,45,Two year,0,Mid value,Low risk,Mid value / Low risk,2
8486-AYEQH,76.05,31,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
0380-ZCSBI,20.0,10,Month-to-month,0,Low value,High risk,Low value / High risk,0
2479-BRAMR,83.75,41,Month-to-month,1,Mid value,Medium risk,Mid value / Medium risk,1
9734-UYXQI,49.4,2,Month-to-month,1,Low value,High risk,Low value / High risk,1
6993-OHLXR,68.95,2,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
9711-FJTBX,85.85,56,One year,0,High value,Low risk,High value / Low risk,2
0218-QNVAS,100.55,71,One year,0,High value,Low risk,High value / Low risk,2
7319-ZNRTR,19.6,25,One year,0,Low value,Low risk,Low value / Low risk,0
1093-YSWCA,19.55,11,Two year,0,Low value,Low risk,Low value / Low risk,0
5348-CAGXB,89.55,12,Month-to-month,0,High value,High risk,High value / High risk,1
2302-OUZXB,82.15,72,Two year,0,Mid value,Low risk,Mid value / Low risk,2
1043-UXOVO,113.15,71,Two year,0,High value,Low risk,High value / Low risk,2
9057-MSWCO,30.75,27,Month-to-month,1,Low value,Medium risk,Low value / Medium risk,0
8008-HAWED,50.75,14,Month-to-month,1,Mid value,Medium risk,Mid value / Medium risk,1
3633-CDBUW,80.85,17,One year,0,Mid value,Low risk,Mid value / Low risk,1
8267-ZNYVZ,103.75,33,One year,1,High value,Low risk,High value / Low risk,2
3247-ZVOUO,85.55,10,Month-to-month,1,High value,High risk,High value / High risk,1
8868-GAGIO,84.55,45,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
4990-ALDGW,20.75,57,Two year,0,Low value,Low risk,Low value / Low risk,0
3941-XTSKM,45.1,42,One year,0,Low value,Low risk,Low value / Low risk,1
2275-RBYQS,45.4,1,Month-to-month,0,Low value,High risk,Low value / High risk,1
3345-PBBFH,49.55,8,Month-to-month,0,Low value,High risk,Low value / High risk,1
0516-QREYC,20.3,24,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,0
4277-UDIEF,81.0,24,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
5871-DGTXZ,19.8,32,One year,0,Low value,Low risk,Low value / Low risk,0
4581-SSPWD,75.8,3,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
7480-QNVZJ,95.7,50,Month-to-month,1,High value,Medium risk,High value / Medium risk,2
8205-MQUGY,49.2,12,Month-to-month,0,Low value,High risk,Low value / High risk,1
2657-VPXTA,88.85,10,Month-to-month,0,High value,High risk,High value / High risk,1
0366-NQSHS,19.35,2,Month-to-month,0,Low value,High risk,Low value / High risk,0
2660-EMUBI,95.35,10,Month-to-month,1,High value,High risk,High value / High risk,1
0564-JJHGS,95.5,9,Month-to-month,1,High value,High risk,High value / High risk,1
3389-YGYAI,105.5,8,Month-to-month,1,High value,High risk,High value / High risk,1
0617-FHSGK,75.2,49,Month-to-month,1,Mid value,Medium risk,Mid value / Medium risk,1
0927-LCSMG,74.65,7,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
3195-TQDZX,20.25,3,Month-to-month,0,Low value,High risk,Low value / High risk,0
1644-IRKSF,93.8,33,One year,1,High value,Low risk,High value / Low risk,2
5118-MUEYH,105.1,48,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
9398-MMQTO,74.45,3,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
9411-TPQQV,54.55,40,One year,0,Mid value,Low risk,Mid value / Low risk,2
2058-DCJBE,69.75,5,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
3387-VATUS,94.85,5,Month-to-month,1,High value,High risk,High value / High risk,1
5760-IFJOZ,107.95,3,Month-to-month,0,High value,High risk,High value / High risk,1
7771-CFQRQ,63.8,47,Two year,0,Mid value,Low risk,Mid value / Low risk,2
8461-EFQYM,24.25,38,One year,0,Low value,Low risk,Low value / Low risk,0
5397-NSKQG,50.9,67,Two year,0,Mid value,Low risk,Mid value / Low risk,2
1178-PZGAB,20.25,19,One year,0,Low value,Low risk,Low value / Low risk,0
1098-KFQEC,19.4,55,Two year,0,Low value,Low risk,Low value / Low risk,0
6994-FGRHH,106.15,70,One year,0,High value,Low risk,High value / Low risk,2
0104-PPXDV,50.3,58,One year,0,Low value,Low risk,Low value / Low risk,0
0325-XBFAC,94.7,8,Month-to-month,1,High value,High risk,High value / High risk,1
5729-KLZAR,80.85,4,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
5948-UJZLF,49.25,2,Month-to-month,0,Low value,High risk,Low value / High risk,1
9763-GRSKD,49.95,13,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,1
4919-MOAVT,69.65,3,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
0621-JFHOL,29.6,10,Two year,0,Low value,Low risk,Low value / Low risk,0
2669-OIDSD,100.05,48,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
6860-YRJZP,74.05,9,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
8019-ENHXU,99.45,42,Month-to-month,1,High value,Medium risk,High value / Medium risk,2
5622-UEJFI,25.4,35,Two year,0,Low value,Low risk,Low value / Low risk,0
7580-UGXNC,54.85,2,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
4115-UMJFQ,35.75,69,One year,0,Low value,Low risk,Low value / Low risk,2
4760-XOHVN,19.45,1,Month-to-month,1,Low value,High risk,Low value / High risk,0
9375-MHRRS,50.05,6,Month-to-month,0,Low value,High risk,Low value / High risk,1
1156-ZFYDO,19.75,1,Month-to-month,0,Low value,High risk,Low value / High risk,0
8234-GSZYK,26.45,43,Two year,0,Low value,Low risk,Low value / Low risk,0
3460-TJBWI,24.2,24,Two year,0,Low value,Low risk,Low value / Low risk,0
4568-TTZRT,20.4,9,Month-to-month,0,Low value,High risk,Low value / High risk,0
3323-CPBWR,96.9,23,Month-to-month,0,High value,Medium risk,High value / Medium risk,1
2900-PHPLN,19.55,70,Two year,0,Low value,Low risk,Low value / Low risk,0
8637-XJIVR,78.95,12,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
7128-GGCNO,72.8,46,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
9565-AXSMR,19.2,52,Two year,0,Low value,Low risk,Low value / Low risk,0
7684-XSZIY,24.3,72,Two year,0,Low value,Low risk,Low value / Low risk,0
8854-CCVSQ,80.65,18,Month-to-month,1,Mid value,Medium risk,Mid value / Medium risk,1
5840-NVDCG,68.25,16,Two year,0,Mid value,Low risk,Mid value / Low risk,1
2845-KDHVX,68.3,64,Two year,0,Mid value,Low risk,Mid value / Low risk,2
5968-VXZLG,46.6,2,Month-to-month,0,Low value,High risk,Low value / High risk,1
9548-ZMVTX,90.45,72,Two year,0,High value,Low risk,High value / Low risk,2
5125-CNDSP,40.6,63,One year,0,Low value,Low risk,Low value / Low risk,2
6653-CBBOM,70.3,1,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
1934-SJVJK,20.15,1,Month-to-month,1,Low value,High risk,Low value / High risk,0
9581-GVBXT,34.8,59,One year,0,Low value,Low risk,Low value / Low risk,0
3404-JNXAX,80.75,51,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,2
6505-OZNPG,63.4,6,Two year,0,Mid value,Low risk,Mid value / Low risk,1
0602-DDUML,69.75,57,Two year,0,Mid value,Low risk,Mid value / Low risk,2
6199-IWKGC,100.25,46,One year,0,High value,Low risk,High value / Low risk,2
8645-KWHJO,55.0,14,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
9530-EHPOH,53.75,11,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
2393-DIVAI,20.0,3,Month-to-month,0,Low value,High risk,Low value / High risk,0
2150-WLKUW,63.9,40,One year,0,Mid value,Low risk,Mid value / Low risk,1
6538-POCHL,79.0,33,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
4299-SIMNS,81.15,9,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
2150-UWTFY,61.15,22,Month-to-month,1,Mid value,Medium risk,Mid value / Medium risk,1
4452-ROHMO,19.6,15,Two year,0,Low value,Low risk,Low value / Low risk,0
4367-NUYAO,25.75,0,Two year,0,Low value,Low risk,Low value / Low risk,0
8617-ENBDS,73.6,3,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
0689-NKYLF,83.2,13,Month-to-month,1,Mid value,Medium risk,Mid value / Medium risk,1
7047-YXDMZ,20.0,21,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,0
6218-KNUBD,59.45,6,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
8584-KMVXD,75.6,8,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
1763-WQFUK,50.5,3,Month-to-month,0,Low value,High risk,Low value / High risk,1
8043-PNYSD,19.55,63,Two year,0,Low value,Low risk,Low value / Low risk,0
9447-YPTBX,19.85,50,One year,0,Low value,Low risk,Low value / Low risk,0
6067-NGCEU,111.05,65,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
6896-SRVYQ,73.85,44,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
3097-NNSPB,49.05,2,Month-to-month,1,Low value,High risk,Low value / High risk,1
1184-PJVDB,79.95,10,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
8634-MPHTR,100.05,47,Month-to-month,1,High value,Medium risk,High value / Medium risk,2
6265-SXWBU,95.75,69,One year,0,High value,Low risk,High value / Low risk,2
2894-QOJRX,34.0,25,Month-to-month,1,Low value,Medium risk,Low value / Medium risk,1
5311-IHLEI,50.95,12,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
5605-XNWEN,25.0,72,Two year,0,Low value,Low risk,Low value / Low risk,0
6447-GORXK,25.0,31,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,0
7908-QCBCA,69.4,1,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
9139-TWBAS,47.85,26,One year,0,Low value,Low risk,Low value / Low risk,1
5949-XIKAE,83.55,8,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
6522-YRBXD,94.55,35,Month-to-month,0,High value,Medium risk,High value / Medium risk,1
7272-QDCKA,100.2,28,One year,0,High value,Low risk,High value / Low risk,1
5149-TGWDZ,104.55,21,One year,0,High value,Low risk,High value / Low risk,2
6507-DTJZV,66.4,13,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
7730-CLDSV,98.65,72,Two year,0,High value,Low risk,High value / Low risk,2
0415-MOSGF,44.4,1,Month-to-month,1,Low value,High risk,Low value / High risk,1
6060-QBMGV,19.85,70,Two year,0,Low value,Low risk,Low value / Low risk,0
4398-HSCJH,63.6,3,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
8474-UMLNT,67.8,13,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
7923-IYJWY,116.1,67,Two year,0,High value,Low risk,High value / Low risk,2
8550-XSXUQ,70.55,48,One year,0,Mid value,Low risk,Mid value / Low risk,2
