Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,Description,PetID,PhotoAmt,AdoptionSpeed,name_available,description_available,name_char_count,description_char_count,description_word_count,sentiment_available,sentiment_score,sentiment_magnitude,sentiment_sentence_count,sentiment_token_count,sentiment_entity_count,metadata_available,metadata_image_count,vision_labels_per_image_mean,vision_label_score_mean,vision_label_score_max,vision_unique_label_count,vision_colors_per_image_mean,vision_crop_hints_per_image_mean,image_pixels_available,image_pixels_count,image_width_mean,image_width_max,image_height_mean,image_height_max,image_aspect_ratio_mean,image_aspect_ratio_max,image_resolution_pixels_mean,image_resolution_pixels_max,image_brightness_mean,image_brightness_max,image_contrast_mean,image_contrast_max,image_colorfulness_mean,image_colorfulness_max,image_edge_variance_mean,image_edge_variance_max,image_aspect_ratio_sd
1,Hiro Hiro,28,307,307,1,1,2,0,2,1,1,1,1,1,1,0,41326,13733222f015ec6a0017c3c0527738ff,3,請求一個溫暖的家....... 他是超级活跃的小坏蛋，要有耐心教导的人。。。 有人可以給孩子們一個家嗎？ 有養狗經驗者優先。......... Whatsapp,949fbd095,6.0,4,1,1,9,80,6,1,0.4,2.1,5.0,0.0,8.0,1,6.0,7.666666666666667,0.7833463160869565,0.9747892,14.0,10.0,1.0,1,6.0,438.1666666666667,640.0,506.3333333333333,640.0,0.8582214667596467,1.3389121338912133,227173.33333333334,409600.0,121.14492,143.24184,61.659077,72.52958,31.354673918633946,52.77441172507366,4004.6816,5826.4595,0.24973545220106558
1,Lost Dog In SS2,108,307,0,1,5,7,0,2,1,3,3,2,2,1,0,41326,1fefbc2f41cc60cec6fbe718151780cd,0,"Lost Dog Found in SS2 area, Suspected lost for couple of days, has slight infection at the back. Had sent to vet for check-up. Up for adoption as my pet cant get along with the poodle",d94f98004,2.0,2,1,1,15,183,37,1,-0.1,0.3,3.0,0.0,9.0,1,2.0,10.0,0.8265969569999999,0.95603675,13.0,10.0,1.0,1,2.0,360.0,360.0,480.0,480.0,0.75,0.75,172800.0,172800.0,108.07272,126.94684,52.100124,60.59113,20.93095657697957,29.66048767212819,2216.218,2850.544,0.0
1,Cammy,2,307,0,2,2,0,0,2,1,2,2,2,1,1,20,41327,7ed6d84e2e6879245e55447aee39c328,0,The puppy is currently taking shelter at SPCA Seberang Perai. Those interested to adopt her may contact us via email.,9d8e820b0,1.0,1,1,1,5,117,20,1,0.0,0.2,2.0,0.0,4.0,1,1.0,10.0,0.762433609,0.9751144,10.0,10.0,1.0,1,1.0,300.0,300.0,400.0,400.0,0.75,0.75,120000.0,120000.0,133.32321,133.32321,46.113125,46.113125,22.403817663431727,22.403817663431727,1783.8696,1783.8696,0.0
1,Samsung,1,307,0,1,1,2,0,2,1,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,He has soft kangaroo fur No tying or caging for long hours except for precautionary purposes Interested to adopt pls call Amy ,9316ce78a,5.0,2,1,1,7,126,22,1,0.7,0.7,1.0,0.0,4.0,1,5.0,9.8,0.7781419018367346,0.97601354,17.0,10.0,1.0,1,5.0,400.0,400.0,300.0,300.0,1.3333333333333333,1.3333333333333333,120000.0,120000.0,110.62276,146.32869,48.0602,54.667736,56.00677727058111,74.94187968501619,3660.455,5204.06,0.0
2,Merc,1,266,0,2,7,0,0,1,1,2,2,2,1,1,0,41401,d974b20e53056afb4217b835601c0171,0,"Found this kitty under an abandoned car in Taman Bukit Kinrara, Puchong. Friendly with people and craves for attention from loving humans. Do contact me if you're able to foster her, or better, give her a good home :) Thanks",b40a8ff86,5.0,3,1,1,4,224,40,1,0.4,2.2,4.0,0.0,9.0,1,5.0,10.0,0.8247081032,0.9944493,16.0,10.0,1.0,1,5.0,400.0,400.0,266.0,266.0,1.5037593984962405,1.5037593984962405,106400.0,106400.0,88.61782,92.58708,33.239502,43.371082,25.730911261069583,40.24787812346247,926.93933,2081.7466,0.0
1,Jo,4,307,24,2,2,0,0,3,2,1,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,For Adoption,d4066ef07,4.0,1,1,1,2,12,2,1,0.0,0.0,1.0,0.0,1.0,1,4.0,9.5,0.7318803307894738,0.96251,14.0,10.0,1.0,1,4.0,270.0,270.0,480.0,480.0,0.5625,0.5625,129600.0,129600.0,123.38718,127.366,56.152218,60.993843,49.17679047076977,53.088147418505535,3475.1616,3894.7295,0.0
1,Mochi,48,147,0,1,7,0,0,2,2,1,1,1,1,1,300,41401,d077c13a9e3d8f8fce21bda6c8b1a053,0,"Mochi is a fun dog to have, potty trained and in good health.",916c891aa,1.0,3,1,1,5,61,13,1,0.8,0.8,1.0,0.0,2.0,1,1.0,10.0,0.866996084,0.94633204,10.0,10.0,1.0,1,1.0,640.0,640.0,360.0,360.0,1.7777777777777777,1.7777777777777777,230400.0,230400.0,94.43365,94.43365,67.1226,67.1226,15.683843023352225,15.683843023352225,4603.039,4603.039,0.0
2,,12,266,0,2,2,0,0,2,1,2,2,2,1,1,0,41324,e3bbcf8a10e96c7ec63e557a176c9aa0,0,She needs a loving and caring home..,db3c2be5c,1.0,4,0,1,0,36,7,1,0.9,0.9,1.0,0.0,1.0,1,1.0,10.0,0.736129658,0.98895866,10.0,10.0,1.0,1,1.0,400.0,400.0,300.0,300.0,1.3333333333333333,1.3333333333333333,120000.0,120000.0,128.29036,128.29036,63.250496,63.250496,27.070167420715354,27.070167420715354,1673.0703,1673.0703,0.0
1,Micky,4,206,103,1,1,7,0,3,2,1,1,2,1,1,600,41326,68443734135183cb21feefbd7b21427f,0,"Breed: Husky Shepherd Colour: Black & White Gender: Male Age: 4 months (/) Micky is a mixed breed of Husky and Shepherd. He looks more to Shepherd, an active and friendly puppy. He is waiting for the right owner to take him home.",bb4e0ddb3,3.0,1,1,1,5,229,41,1,0.2,0.7,3.0,0.0,10.0,1,3.0,10.0,0.7769501983333333,0.9741262,15.0,10.0,1.0,1,3.0,350.3333333333333,360.0,480.0,480.0,0.7298611111111111,0.75,168160.0,172800.0,82.44874,100.129364,53.544815,61.69922,14.70584236900141,20.010797402111567,2591.0203,3493.9282,0.0284806897977915
1,Baby & Piper,36,97,218,3,1,2,7,2,1,1,1,1,1,2,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,"These two lovely dogs are ooking for a new home as their owner has moved to a condo. They are both obedient and lovable. Attached to each other, so would like to be rehomed together. Baby is a 5-year-old terrier cross. Spayed and healthy. Active, alert and good guard dog. Weighs 14 kgs. Piper is Baby's son, 3 years old. He is crossed with flat-coat retriever. Handsome and shy with strangers but warms up easily. Very clever, knows tricks like shake hands and play dead. Weighs 18 kgs. Both are trained not to run out of the house when gate is opened. Loves daily walks. No tying up or caging. Please help give them a good home. Call if interested.",6e21edd32,5.0,3,1,1,12,650,124,1,0.2,6.0,17.0,0.0,20.0,1,5.0,7.4,0.776107654054054,0.98305416,12.0,10.0,1.0,1,5.0,319.2,400.0,378.2,400.0,0.8729140893470791,1.3745704467353952,118960.0,119600.0,123.20554,185.16667,69.03786,81.31833,30.82762934889024,41.81140780651282,3850.862,5860.441,0.250828178694158
1,Chocolate,15,307,0,2,2,0,0,2,1,1,1,1,1,1,250,41401,5f79a79a41e63514a26e3aed792f5e88,0,very quiet dog. like to stay up alone and don't mixed much with other siblings coz she don't want to fight with others.,de7905c9c,2.0,4,1,1,9,119,25,1,0.2,0.6,2.0,0.0,3.0,1,2.0,8.5,0.7688027423529412,0.96469694,10.0,10.0,1.0,1,2.0,500.0,640.0,480.0,480.0,1.0416666666666665,1.3333333333333333,240000.0,307200.0,126.39345,144.48946,39.35038,40.760754,24.301253145145903,27.19697766952448,2063.37,2752.2087,0.29166666666666663
2,Kittycat,2,266,0,2,1,7,0,1,1,1,1,2,1,1,0,41401,908134725daca355bfa98469e06915ea,0,"Little Kittycat was found in a box while I was going for my daily walk. Thankfully she could not have been abandoned for long when I found her, and she is a healthy and happy little kitty. She was just nosing and miowing out of the box when i noticed her. This cute little kitten is curious, playful, sociable and very gentle. A beautiful black and white calico with pretty puss in boots grey eyes. She'll melt any heart. Just looking for a good home to Love her. Anyone interested please call.",5d9a6398d,10.0,1,1,1,8,494,93,1,0.5,4.4,8.0,0.0,13.0,1,10.0,9.8,0.7978458957142858,0.99409795,19.0,10.0,1.0,1,10.0,316.8,639.0,411.0,480.0,0.8244444444444443,1.7777777777777777,127008.0,230040.0,101.91559,119.43875,52.818104,60.88156,47.903173860291034,58.82355865947686,2759.7603,3762.8237,0.4791731883614153
2,NANA,2,266,0,2,1,7,0,1,1,2,1,2,1,1,0,41330,2b669278d9858e9537d59e0ab91ff8d1,0,Hi my name is NANA ...I m a happy go lucky girl ....I m playful n I love to explore new things . If u are looking for a pet or companion I can be the perfect one . I m white over all with some black patches on my head n tail. The patches make me unique. If u are willing to give me a home please call Annie Thank you for spending time to read my profile Pet's profile Name : NANA Age : 2 mth Breed : Domestic short hair Gender: Female Colour: b & w,6fc1c066e,5.0,4,1,1,4,448,94,1,0.6,3.2,5.0,0.0,17.0,1,5.0,10.0,0.8036349787999998,0.9926333,14.0,10.0,1.0,1,5.0,320.2,400.0,346.8,400.0,0.999750936329588,1.4981273408239701,106800.0,106800.0,120.1713,164.65388,59.829018,74.328094,18.390775770597806,32.532984972433496,3608.1082,4342.473,0.40692263028471637
2,Love,4,266,0,1,4,0,0,2,1,1,1,2,1,1,0,41326,4f6123131141fbd7e4eed4f2ba9cba24,0,"Hi, I am Love, a ginger male kitten looking for loving home . I was rescued, but now I am in perfect health. I have been vaccinated, dewormed and deflead by my fosters. I am told that I am very loving, manja and warmth including to my fellow felines. If you are looking for an affectionate companion, then you're the home that I am looking for! Please call, whatsapp or sms",8e453a294,11.0,1,1,1,4,373,71,1,0.6,3.8,6.0,0.0,11.0,1,11.0,9.909090909090908,0.7722297542201835,0.9936215,34.0,10.0,1.0,1,11.0,296.3636363636364,320.0,276.3636363636364,400.0,1.1212121212121213,1.3333333333333333,80727.27272727272,120000.0,110.77424,163.12419,64.50786,79.538216,29.97946026007131,45.52234984146945,2348.0974,4496.2817,0.2806099875371535
1,Foxxy,5,307,0,2,2,0,0,2,1,1,1,2,1,1,50,41401,c13802ffd2e87ef97bba5f7b3d8ea3d7,1,"UPDAT /16 - FOXXY is still waiting for a furever home. Will you adopt her and make her a part of your family? She is very loving & sweet. She also has a partner in crime, it would be great if adopter can take both in together. See the latest pictures for more smiles as my words does not do their cuteness justice. Introduction- Helping a feeder's post about the puppies that is up for adoption. Kindly consider giving this little furkid a home as feeder found neighborhood kids throwing stones & sticks at her & another puppy. Both are dumped as feeder's is known around the area to feed strays. She is about 4 months old and lesser.  17/1/17 - Foxxy is still waiting for a FURever home No donation fee, but adopter can donate dog food/money to feeder so that she (Aunty) can continue doing what she can to help the strays.",5d622bf92,5.0,3,1,1,5,824,154,1,0.2,5.3,10.0,0.0,36.0,1,5.0,9.4,0.760751469574468,0.9699182,20.0,10.0,1.0,1,5.0,472.0,640.0,480.0,480.0,0.9833333333333332,1.3333333333333333,226560.0,307200.0,123.48401,148.32008,43.892887,52.15707,37.1303108372738,69.97402822880848,3650.47,5470.328,0.28577380332470403
2,Wallace,5,266,0,1,3,5,7,2,1,2,1,2,1,1,0,41401,45913f9a39b989a7c554be66403f0d45,0,"Wallace is a playful yet charming little kitty. He is tough,yet timit, especially when the vacuum cleaner is on. He has beautiful fur. He is a lovely little kitty and he needs a loving and caring home. Kindly contact me if you're interested to adopt Wallace to brighten up your daily life! ;D",042dfb970,5.0,2,1,1,7,292,55,1,0.5,3.3,6.0,0.0,9.0,1,5.0,10.0,0.8016772658000001,0.9947485,15.0,10.0,1.0,1,5.0,377.8,640.0,360.0,360.0,1.0494444444444444,1.7777777777777777,136008.0,230400.0,137.70274,143.51959,38.729286,44.03945,24.26865921706182,27.31649461358617,1710.973,1908.4182,0.5946816764423604
2,,4,285,292,3,2,5,0,1,2,2,1,2,1,3,100,41326,9cdc00187ddef591d866b2d04b83a9e8,0,I hav 3 kitten for adoption to good home. They required with adoption fee rm Each. 3 Of them are 4 month old now. 2 Cream n 1 brown. They are playful and adorable. Intersted pls contact mr mak. Self pickup at klang area or we can discuss place to meet.,035ff37c6,1.0,1,0,1,0,252,51,1,0.2,2.8,7.0,0.0,12.0,1,1.0,10.0,0.803976842,0.994146,10.0,10.0,1.0,1,1.0,640.0,640.0,360.0,360.0,1.7777777777777777,1.7777777777777777,230400.0,230400.0,131.99063,131.99063,45.404297,45.404297,61.504608052390985,61.504608052390985,1927.1636,1927.1636,0.0
1,Puppiezzzz,2,141,213,3,1,2,5,2,2,2,2,2,1,6,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,"Six cute healthy female pups looking for good homes. Their mother is a lab cross, medium size. Vaccination and neutering compulsory, cost to be borne by adopter. Please call if you can give them a good home",e6d60a265,1.0,2,1,1,10,206,37,1,0.4,1.9,4.0,0.0,7.0,1,1.0,10.0,0.7472016850000001,0.97020227,10.0,10.0,1.0,1,1.0,640.0,640.0,640.0,640.0,1.0,1.0,409600.0,409600.0,100.02263,100.02263,68.799995,68.799995,27.095534519865442,27.095534519865442,4706.0537,4706.0537,0.0
2,Katty,2,266,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,5370aa07cbde056b48dab33fc1a4626d,0,I found Katty in front of my house as she is wondering and looking for food. Surprisingly she is a sporting and playful little cute fella. Dewormed and first dose vaccination was completed. Please give her a lovely home and contact me at:,0133b2a29,5.0,2,1,1,5,238,43,1,0.5,2.1,4.0,0.0,7.0,1,5.0,9.6,0.8114204545833333,0.9942366,17.0,10.0,1.0,1,5.0,439.2,640.0,455.0,480.0,0.994841198811286,1.5347721822541966,194816.0,267520.0,134.1386,157.30014,51.159706,58.722294,31.397258271739144,62.64949479440094,3108.8696,3845.7717,0.4435042671960209
1,Adrian,2,307,0,1,1,2,0,2,1,1,1,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,He was rescued together with the other 5 siblings. one of his brother has run over by a car.Very intelligent and adorable. They deserve a good home. No caging or tying for long hours except for precautionary purposes. Commitment to neuter him is compulsory Serious adopter pls call me.,b5cb75a44,5.0,2,1,1,6,285,50,1,0.5,3.0,5.0,0.0,8.0,1,5.0,10.0,0.7847475641999999,0.98644894,15.0,10.0,1.0,1,5.0,360.0,400.0,340.0,400.0,1.0999999999999999,1.3333333333333333,120000.0,120000.0,111.86897,149.02528,49.85697,62.383007,40.17272140995648,58.778087694132054,2615.858,3732.7864,0.28577380332470403
2,Chomel2!,1,265,0,3,1,6,7,2,2,2,2,2,1,3,0,41332,c19fc47db363e9ac131d0ecbf25b9839,1,"Adopted by a kind family from Sendayan. Thanks En Salehudin! May you and the family (those kitties included) live long, healthy lives. Just added a video. These guys are so cute and active! 3 kittens and their mama dumped in front of our shop. Seremban 2 area. Very beautiful mama cat. Medium haired. And the 3 kittens are so cute and active. They love playing. Will upload a video soon. Mama cat still nursing, so if anyone wants to adopt now, will have to take whole family. Otherwise, wait for another 3 or 4 weeks.",36dd5c626,4.0,2,1,1,8,518,95,1,0.3,5.2,14.0,0.0,20.0,1,4.0,9.0,0.7786793241666667,0.9921544,13.0,10.0,1.0,1,4.0,359.0,359.0,480.0,480.0,0.7479166666666667,0.7479166666666667,172320.0,172320.0,120.64809,125.1713,44.38031,48.44953,42.3040991312358,45.58817716107167,1976.3672,2088.995,0.0
1,Bobo,1,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,Cute and intelligent puppies looking for a good home. No tying or caging for long hours except for precautionary purposes commitment to spay her is compulsory Serious adopter pls call me.,0e5d845dc,8.0,3,1,1,4,187,31,1,0.8,1.7,2.0,0.0,6.0,1,8.0,9.75,0.7682919648717949,0.9860977,17.0,10.0,1.0,1,8.0,350.0,400.0,350.0,400.0,1.0416666666666665,1.3333333333333333,120000.0,120000.0,126.5737,146.09013,51.075516,68.700035,53.58476581800986,85.55177648308396,3075.1113,3893.2715,0.29166666666666663
2,Yuuki,12,266,0,2,1,7,0,2,1,1,1,1,1,1,120,41332,87bc0ace56777cf3a48f509bc946d212,0,"When I found her last year, her mouth is bleeding with some of teeth damage. Might be cause from hit by a motorcycle. Now Yuuki is very healthy, loving cat and need a lovely owner and forever home. I only chrge rm to cover the cost of spayed her.",67d786538,1.0,4,1,1,5,246,49,1,0.0,2.0,4.0,0.0,10.0,1,1.0,8.0,0.7771437950000001,0.99107444,8.0,10.0,1.0,1,1.0,640.0,640.0,480.0,480.0,1.3333333333333333,1.3333333333333333,307200.0,307200.0,153.2693,153.2693,66.02808,66.02808,28.71903295047946,28.71903295047946,2173.8508,2173.8508,0.0
1,White Poodle,48,179,0,2,7,0,0,2,2,3,1,3,1,1,0,41326,8b6c5cd067ada5f54ca5ffc7f7b5d896,0,Please contact Jocelyn at if keen to take home this pure white Poodle. Friendly and sweet natured.,aece30836,3.0,2,1,1,12,98,17,1,0.3,1.1,2.0,0.0,3.0,1,3.0,10.0,0.7721000250000002,0.9435591,19.0,10.0,1.0,1,3.0,359.3333333333333,360.0,480.0,480.0,0.7486111111111112,0.75,172480.0,172800.0,107.06805,113.49005,61.90328,72.42383,39.69610849117757,53.36013342159827,3383.0352,4491.465,0.000982092751647979
2,Orange(s),1,266,0,3,3,4,0,2,1,2,2,2,1,4,0,41326,53bfb807ef3ddd6b46f383fb8192987f,0,There are 4 of us. Mummy needs to go oversea soon. Would you like to give us a new home. Would you be our new mummy? We promise we will be good kids. And loves you with all our hearts. Orange(s),b8750b910,3.0,1,1,1,9,194,42,1,0.2,2.2,7.0,0.0,6.0,1,3.0,10.0,0.7508713616666667,0.9930412,12.0,10.0,1.0,1,3.0,332.6666666666667,400.0,366.3333333333333,400.0,0.9442642140468228,1.3377926421404682,119600.0,119600.0,140.75658,159.60365,50.528534,56.224277,33.909365579597136,39.07740961329469,2111.6611,2448.7756,0.2782666200946994
2,Casey,12,266,0,1,3,0,0,2,1,1,1,2,1,1,0,41326,f09124046a5bcf88c1def88c285b2a59,0,for inquiries please contact,73013560f,5.0,4,1,1,5,28,4,1,0.1,0.1,1.0,0.0,1.0,1,5.0,10.0,0.8036447064,0.99353826,27.0,10.0,1.0,1,5.0,398.0,640.0,480.0,480.0,0.8291666666666666,1.3333333333333333,191040.0,307200.0,121.76007,139.98878,47.776306,61.0855,42.11627204934689,59.07523661275539,1890.283,2835.672,0.26233460397828656
1,,2,307,0,2,2,0,0,2,2,3,3,3,1,1,0,41324,59dd5e67149bb16fade497f16f091194,0,Kindly contact us if anyone is interested in adopting this baby.,fc7f99ad7,1.0,4,0,1,0,64,11,1,0.0,0.0,1.0,0.0,2.0,1,1.0,10.0,0.789733681,0.9664063,10.0,10.0,1.0,1,1.0,360.0,360.0,480.0,480.0,0.75,0.75,172800.0,172800.0,125.682556,125.682556,50.30959,50.30959,82.08687176978731,82.08687176978731,5620.058,5620.058,0.0
1,Apple,2,307,307,2,2,4,0,2,2,1,1,2,1,1,200,41326,b53c34474d9e24574bcec6a3d3306a0d,0,For Adoption,c1653516e,3.0,1,1,1,5,12,2,1,0.0,0.0,1.0,0.0,1.0,1,3.0,8.333333333333334,0.7934959264,0.9650443,11.0,10.0,1.0,1,3.0,225.0,225.0,400.0,400.0,0.5625,0.5625,90000.0,90000.0,113.5402,117.28163,53.52303,59.121204,33.651311376572245,41.25543405691812,7319.508,8922.894,0.0
2,,3,299,0,3,4,6,7,2,1,3,3,3,1,4,0,41336,3e433618654eb478c2212a859902c975,0,Those kitten were given birth by my pet cat in March.,02e51a9e2,5.0,3,0,1,0,53,11,1,0.3,0.3,1.0,0.0,3.0,1,5.0,9.0,0.7746456140000002,0.99340796,14.0,10.0,1.0,1,5.0,640.0,640.0,437.6,480.0,1.4657298985167837,1.4988290398126465,280064.0,307200.0,127.30593,134.19008,65.862724,79.33503,31.36473256385192,38.67605127751964,3050.429,5384.188,0.06619828259172529
2,Cute Tabby Kitten,2,266,0,1,3,6,0,2,1,2,2,2,1,1,0,41326,28f8fcf644fd0dbd7f160576547fe041,0,"Little tabby boy was found with his mummy at the back of my house. His mummy has been neutered and now it's the time to look for a loving home for little boy! This boy is so playful, active & big eater. He is very clingy to human as well. He always chase after his mummy and asking for petting. The adopter MUST vaccinate the kitten, neuter him when he reach the ideal age, keep INDOOR at all the times, not caged, and do not feed him cheapies food. Thank you.",459729cda,1.0,3,1,1,17,460,91,1,0.1,2.7,7.0,0.0,14.0,1,1.0,10.0,0.830220282,0.9902422,10.0,10.0,1.0,1,1.0,640.0,640.0,499.0,499.0,1.282565130260521,1.282565130260521,319360.0,319360.0,135.8397,135.8397,68.18959,68.18959,19.032250180787553,19.032250180787553,3955.568,3955.568,0.0
2,Girl,14,266,0,2,1,7,0,2,1,1,1,1,1,1,0,41336,e41c782597de68511e16c15feacc39e2,0,"Gentle and loving, enjoys being petted and fluent in meowr language when begging for attention! A sweet, sweet gal! Spayed, micro-chipped, vaccinated, dewormed (twice) Extremely chubby, healthy, and well-cared for. Giving up for adoption due to study travels and hostel issues *ONLY for RELIABLE and LOVING family to care for her! And must be willing to allow background screening and home visits. *Priorities to those who are willing to adopt her and her brother together as they are extremely close. View my other pet profile 'Boy' to see her brother. Whatsapp me  (I can speak mandarin, bm, english) Am willing to deliver even if adopter is from other states as long as new family is suitable. ----------------------------------------------- Edit: Si Oren Gemuk & Si Putih Tompok lahir Ogos , mak diorang kucing jalanan kasi buang, saya kutip & bagi susu botol hingga besar. Kucing baka kampung je. Sekarang diet Blackwood campur Smartheart. Berak kencing semua pandai. Dah full vaksinasi tahun pertama (3 dos) Dah dimandulkan tak mau baby cat Dah masuk microchip bagi identiti Dah deworm agar sihat membesar (2 dos) Dia gadis manja tiap-tiap hari ceria Saya mintakan kasih sayang bebanyak, sama kena bagi vaksinasi setiap tahun 1 dos (ni pun saya sanggup sponsor). Share kan gambar ngan saya & izinkanlah saya visit kadang-kala agar saya tau dia hidup baik. Nanti kalau bakal wife / husband tak suka cat, jangan buang tapi kasi pulangkan saya je. Tu syaratnya. Saya cari cat lover yang memang sanggup take care & sayang cat, best kalau tinggal apartment. Kepentingan kepada yang sanggup ambil Boy ngan Girl sekali sebab adik-beradik sejak susu botol lagi. Boy nangis air mata menitis bila separated ngan adiknya.  / komen bawah sini pun boleh",d34b6f762,9.0,3,1,1,4,1746,281,0,,,,,,1,9.0,9.77777777777778,0.7872499127272726,0.99383414,33.0,10.0,1.0,1,9.0,577.7777777777778,640.0,515.5555555555555,640.0,1.1296296296296295,1.3333333333333333,300088.8888888889,409600.0,123.27966,155.09135,52.165276,70.59497,33.38924366707184,71.68088918289278,2519.7947,4279.143,0.24251483062423693
